CH4,SO4,HS,HCO3,CH4_rate,SO4_rate,HS_rate,HCO3_rate,growth
0.0049940244132856849,0.0072186620298608185,0.0015064219396495211,0.00074609952867742569,-0.0031167848825241311,-0.0031167848825241311,0.0031167848825241311,0.0031167848825241311,0.015583924412620655
0.00072863663457388656,0.0026615219786582361,0.0014824754547825775,0.0023873888262488374,-0.0014193880131164918,-0.0014193880131164918,0.0014193880131164918,0.0014193880131164918,0.0070969400655824591
0.0012291290698039502,0.0078441987934205742,0.0013634268029661422,0.0027325577410274994,-0.0020734148999045901,-0.0020734148999045901,0.0020734148999045901,0.0020734148999045901,0.010367074499522951
0.00179252636676984,0.0035937459878313638,0.0010867073870097696,0.00058918906021822369,-0.0022540043350631461,-0.0022540043350631461,0.0022540043350631461,0.0022540043350631461,0.01127002167531573
0.00031382464751684801,0.00127958240986056,0.00068524653402419068,0.0031816142641760241,-0.0006870048340692084,-0.0006870048340692084,0.0006870048340692084,0.0006870048340692084,0.003435024170346042
0.0043532207360462358,0.0042452933901273469,0.00035972816581143996,0.0017500536773074867,-0.0029100481135642272,-0.0029100481135642272,0.0029100481135642272,0.0029100481135642272,0.014550240567821136
0.0031854434950969904,0.0047532048381592742,0.0017274840390443715,0.0038715296666272203,-0.0027545496755510238,-0.0027545496755510238,0.0027545496755510238,0.0027545496755510238,0.01377274837775512
0.00080714371739251548,0.0055457482919786753,0.00081837879066882894,0.00014460060884021719,-0.0016388087045180863,-0.0016388087045180863,0.0016388087045180863,0.0016388087045180863,0.0081940435225904325
0.0024963601029856257,0.0053709138964325989,0.001300415345263107,0.00040653027649162029,-0.002612724077771546,-0.002612724077771546,0.002612724077771546,0.002612724077771546,0.013063620388857729
0.00040256209558843861,0.00034114674496992756,0.00013655869482072713,0.0025185286007436041,-0.00046562923151957533,-0.00046562923151957533,0.00046562923151957533,0.00046562923151957533,0.0023281461575978767
0.0030587891389258796,0.0051159653534289138,0.00072175933491947604,0.0011031143558805764,-0.0027460991646751985,-0.0027460991646751985,0.0027460991646751985,0.0027460991646751985,0.013730495823375993
0.0011659995082063139,0.0073737835096041246,0.00020083132917448699,0.0016704812674269245,-0.0020165403573705839,-0.0020165403573705839,0.0020165403573705839,0.0020165403573705839,0.010082701786852921
0.00020280827499514494,0.0053641486752013844,0.00070906664952504221,0.0036446356174370219,-0.00061694306836426922,-0.00061694306836426922,0.00061694306836426922,0.00061694306836426922,0.003084715341821346
0.00058503514343257357,0.0078019739295102971,0.00146647260054018,0.0014409777140318475,-0.0013874782383151861,-0.0013874782383151861,0.0013874782383151861,0.0013874782383151861,0.0069373911915759307
0.0027807604868749034,0.0040969464504874899,0.0006822848888111099,0.00029986459629097932,-0.0026220154860995522,-0.0026220154860995522,0.0026220154860995522,0.0026220154860995522,0.013110077430497762
0.0031885332486813293,0.006483565966003065,0.001364374688612421,0.00065780833062454864,-0.002826999086442445,-0.002826999086442445,0.002826999086442445,0.002826999086442445,0.014134995432212225
